rut,topic,value,name
14144700,topic_3,0,Sistemas e informática
14144700,topic_4,0,Planificación estratégica
14144700,topic_5,0,Estrategia de negocios
14152707,topic_1,0,Análisis financiero
14152707,topic_2,0,Gestión de proyectos
14152707,topic_3,0,Sistemas e informática
14152707,topic_4,0,Planificación estratégica
14152707,topic_5,1.999999999999996,Estrategia de negocios
14154525,topic_1,0,Análisis financiero
14154525,topic_2,2.000000000000005,Gestión de proyectos
14154525,topic_3,0,Sistemas e informática
14154525,topic_4,1.999999999999997,Planificación estratégica
14154525,topic_5,0,Estrategia de negocios
14157801,topic_1,0,Análisis financiero
14157801,topic_2,0,Gestión de proyectos
14157801,topic_3,0,Sistemas e informática
14157801,topic_4,1.999999999999997,Planificación estratégica
14157801,topic_5,0,Estrategia de negocios
14164668,topic_1,0,Análisis financiero
14164668,topic_2,0,Gestión de proyectos
14164668,topic_3,3.9999999999999982,Sistemas e informática
14164668,topic_4,0,Planificación estratégica
14164668,topic_5,0,Estrategia de negocios
14164923,topic_1,0,Análisis financiero
14164923,topic_2,2.0000000000000044,Gestión de proyectos
14164923,topic_3,0,Sistemas e informática
14164923,topic_4,0,Planificación estratégica
14164923,topic_5,0,Estrategia de negocios
14170223,topic_1,7.306742726823326,Análisis financiero
14170223,topic_2,3.8576768222270665,Gestión de proyectos
14170223,topic_3,0,Sistemas e informática
14170223,topic_4,0.8355804509496269,Planificación estratégica
14170223,topic_5,0,Estrategia de negocios
14171946,topic_1,0,Análisis financiero
14171946,topic_2,0,Gestión de proyectos
14171946,topic_3,0,Sistemas e informática
14171946,topic_4,0,Planificación estratégica
14171946,topic_5,1.999999999999996,Estrategia de negocios
14172951,topic_1,0,Análisis financiero
14172951,topic_2,4.000000000000009,Gestión de proyectos
14172951,topic_3,0,Sistemas e informática
14172951,topic_4,0,Planificación estratégica
14172951,topic_5,0,Estrategia de negocios
14208327,topic_1,0,Análisis financiero
14208327,topic_2,2.0000000000000053,Gestión de proyectos
14208327,topic_3,0,Sistemas e informática
14208327,topic_4,1.9999999999999964,Planificación estratégica
14208327,topic_5,0,Estrategia de negocios
14235333,topic_1,0,Análisis financiero
14235333,topic_2,4.000000000000009,Gestión de proyectos
14235333,topic_3,0,Sistemas e informática
14235333,topic_4,0,Planificación estratégica
14235333,topic_5,0,Estrategia de negocios
14276194,topic_1,2.0000000000000036,Análisis financiero
14276194,topic_2,0,Gestión de proyectos
14276194,topic_3,0,Sistemas e informática
14276194,topic_4,0,Planificación estratégica
14276194,topic_5,0,Estrategia de negocios
14301018,topic_1,0,Análisis financiero
14301018,topic_2,2.0000000000000053,Gestión de proyectos
14301018,topic_3,1.9999999999999978,Sistemas e informática
14301018,topic_4,0,Planificación estratégica
14301018,topic_5,0,Estrategia de negocios
14323383,topic_1,0,Análisis financiero
14323383,topic_2,2.000000000000004,Gestión de proyectos
14323383,topic_3,0,Sistemas e informática
14323383,topic_4,1.9999999999999951,Planificación estratégica
14323383,topic_5,1.9999999999999978,Estrategia de negocios
14354653,topic_1,2.000000000000004,Análisis financiero
14354653,topic_2,2.0000000000000036,Gestión de proyectos
14354653,topic_3,0,Sistemas e informática
14354653,topic_4,0,Planificación estratégica
14354653,topic_5,0,Estrategia de negocios
14398993,topic_1,0,Análisis financiero
14398993,topic_2,0,Gestión de proyectos
14398993,topic_3,0,Sistemas e informática
14398993,topic_4,0,Planificación estratégica
14398993,topic_5,1.9999999999999956,Estrategia de negocios
14446244,topic_1,0,Análisis financiero
14446244,topic_2,0,Gestión de proyectos
14446244,topic_3,0,Sistemas e informática
14446244,topic_4,1.9999999999999956,Planificación estratégica
14446244,topic_5,1.999999999999997,Estrategia de negocios
14448276,topic_1,0,Análisis financiero
14448276,topic_2,0,Gestión de proyectos
14448276,topic_3,0,Sistemas e informática
14448276,topic_4,0,Planificación estratégica
14448276,topic_5,1.9999999999999956,Estrategia de negocios
14492485,topic_1,0,Análisis financiero
14492485,topic_2,0,Gestión de proyectos
14492485,topic_3,0,Sistemas e informática
14492485,topic_4,0,Planificación estratégica
14492485,topic_5,1.9999999999999956,Estrategia de negocios
14501482,topic_1,0,Análisis financiero
14501482,topic_2,0,Gestión de proyectos
14501482,topic_3,0,Sistemas e informática
14501482,topic_4,0,Planificación estratégica
14501482,topic_5,5.999999999999988,Estrategia de negocios
14560767,topic_1,0,Análisis financiero
14560767,topic_2,1.926324746400156,Gestión de proyectos
14560767,topic_3,0,Sistemas e informática
14560767,topic_4,2.0736752535998453,Planificación estratégica
14560767,topic_5,0,Estrategia de negocios
14570986,topic_1,0,Análisis financiero
14570986,topic_2,0,Gestión de proyectos
14570986,topic_3,1.9999999999999964,Sistemas e informática
14570986,topic_4,1.999999999999996,Planificación estratégica
14570986,topic_5,1.9999999999999987,Estrategia de negocios
14589789,topic_1,6.000000000000009,Análisis financiero
14589789,topic_2,0,Gestión de proyectos
14589789,topic_3,0,Sistemas e informática
14589789,topic_4,0,Planificación estratégica
14589789,topic_5,0,Estrategia de negocios
14605998,topic_1,0,Análisis financiero
14605998,topic_2,0,Gestión de proyectos
14605998,topic_3,0,Sistemas e informática
14605998,topic_4,0,Planificación estratégica
14605998,topic_5,3.999999999999991,Estrategia de negocios
15071363,topic_1,2.0000000000000036,Análisis financiero
15071363,topic_2,0,Gestión de proyectos
15071363,topic_3,0,Sistemas e informática
15071363,topic_4,0,Planificación estratégica
15071363,topic_5,0,Estrategia de negocios
15082273,topic_1,0,Análisis financiero
15082273,topic_2,0,Gestión de proyectos
15082273,topic_3,0,Sistemas e informática
15082273,topic_4,0,Planificación estratégica
15082273,topic_5,1.9999999999999956,Estrategia de negocios
15124527,topic_1,0,Análisis financiero
15124527,topic_2,0,Gestión de proyectos
15124527,topic_3,1.9999999999999991,Sistemas e informática
15124527,topic_4,0,Planificación estratégica
15124527,topic_5,0,Estrategia de negocios
15148503,topic_1,4.000000000000008,Análisis financiero
15148503,topic_2,0,Gestión de proyectos
15148503,topic_3,0,Sistemas e informática
15148503,topic_4,0,Planificación estratégica
15148503,topic_5,0,Estrategia de negocios
15181726,topic_1,0,Análisis financiero
15181726,topic_2,0,Gestión de proyectos
15181726,topic_3,0,Sistemas e informática
15181726,topic_4,1.999999999999997,Planificación estratégica
15181726,topic_5,0,Estrategia de negocios
15280330,topic_1,0,Análisis financiero
15280330,topic_2,0,Gestión de proyectos
15280330,topic_3,0,Sistemas e informática
15280330,topic_4,0,Planificación estratégica
15280330,topic_5,1.9999999999999956,Estrategia de negocios
15283778,topic_1,0,Análisis financiero
15283778,topic_2,2.000000000000005,Gestión de proyectos
15283778,topic_3,0,Sistemas e informática
15283778,topic_4,1.999999999999997,Planificación estratégica
15283778,topic_5,0,Estrategia de negocios
15294946,topic_1,0,Análisis financiero
15294946,topic_2,0,Gestión de proyectos
15294946,topic_3,9.999999999999996,Sistemas e informática
15294946,topic_4,0,Planificación estratégica
15294946,topic_5,0,Estrategia de negocios
15311755,topic_1,0,Análisis financiero
15311755,topic_2,0,Gestión de proyectos
15311755,topic_3,0,Sistemas e informática
15311755,topic_4,0,Planificación estratégica
15311755,topic_5,1.9999999999999956,Estrategia de negocios
15312847,topic_1,0,Análisis financiero
15312847,topic_2,0,Gestión de proyectos
15312847,topic_3,1.9999999999999991,Sistemas e informática
15312847,topic_4,0,Planificación estratégica
15312847,topic_5,0,Estrategia de negocios
15313386,topic_1,2.0000000000000044,Análisis financiero
15313386,topic_2,0,Gestión de proyectos
15313386,topic_3,0,Sistemas e informática
15313386,topic_4,1.9999999999999942,Planificación estratégica
15313386,topic_5,1.999999999999997,Estrategia de negocios
15321016,topic_1,0,Análisis financiero
15321016,topic_2,0,Gestión de proyectos
15321016,topic_3,0,Sistemas e informática
15321016,topic_4,0,Planificación estratégica
15321016,topic_5,1.9999999999999956,Estrategia de negocios
15328265,topic_1,2.0000000000000036,Análisis financiero
15328265,topic_2,0,Gestión de proyectos
15328265,topic_3,0,Sistemas e informática
15328265,topic_4,0,Planificación estratégica
15328265,topic_5,0,Estrategia de negocios
15332053,topic_1,4.000000000000007,Análisis financiero
15332053,topic_2,0,Gestión de proyectos
15332053,topic_3,5e-324,Sistemas e informática
15332053,topic_4,0,Planificación estratégica
15332053,topic_5,0,Estrategia de negocios
15337184,topic_1,0,Análisis financiero
15337184,topic_2,0,Gestión de proyectos
15337184,topic_3,1.9999999999999991,Sistemas e informática
15337184,topic_4,0,Planificación estratégica
15337184,topic_5,0,Estrategia de negocios
15342342,topic_1,0,Análisis financiero
15342342,topic_2,2.0000000000000036,Gestión de proyectos
15342342,topic_3,0,Sistemas e informática
15342342,topic_4,0,Planificación estratégica
15342342,topic_5,1.9999999999999964,Estrategia de negocios
15357061,topic_1,5e-324,Análisis financiero
15357061,topic_2,0,Gestión de proyectos
15357061,topic_3,5.999999999999997,Sistemas e informática
15357061,topic_4,0,Planificación estratégica
15357061,topic_5,0,Estrategia de negocios
15363194,topic_1,0,Análisis financiero
15363194,topic_2,0,Gestión de proyectos
15363194,topic_3,0,Sistemas e informática
15363194,topic_4,0,Planificación estratégica
15363194,topic_5,1.9999999999999956,Estrategia de negocios
15375296,topic_1,2.0000000000000036,Análisis financiero
15375296,topic_2,0,Gestión de proyectos
15375296,topic_3,0,Sistemas e informática
15375296,topic_4,0,Planificación estratégica
15375296,topic_5,0,Estrategia de negocios
15375449,topic_1,0,Análisis financiero
15375449,topic_2,0,Gestión de proyectos
15375449,topic_3,0,Sistemas e informática
15375449,topic_4,1.999999999999997,Planificación estratégica
15375449,topic_5,0,Estrategia de negocios
15376677,topic_1,4.400000000000008,Análisis financiero
15376677,topic_2,1.6000000000000025,Gestión de proyectos
15376677,topic_3,0,Sistemas e informática
15376677,topic_4,0,Planificación estratégica
15376677,topic_5,0,Estrategia de negocios
15377856,topic_1,2.0000000000000036,Análisis financiero
15377856,topic_2,0,Gestión de proyectos
15377856,topic_3,0,Sistemas e informática
15377856,topic_4,0,Planificación estratégica
15377856,topic_5,0,Estrategia de negocios
15380893,topic_1,0,Análisis financiero
15380893,topic_2,0,Gestión de proyectos
15380893,topic_3,0,Sistemas e informática
15380893,topic_4,1.5999999999999954,Planificación estratégica
15380893,topic_5,4.3999999999999915,Estrategia de negocios
15382306,topic_1,0,Análisis financiero
15382306,topic_2,0,Gestión de proyectos
15382306,topic_3,0,Sistemas e informática
15382306,topic_4,0,Planificación estratégica
15382306,topic_5,3.999999999999991,Estrategia de negocios
15384252,topic_1,2.0000000000000058,Análisis financiero
15384252,topic_2,2.000000000000005,Gestión de proyectos
15384252,topic_3,1.9999999999999956,Sistemas e informática
15384252,topic_4,0,Planificación estratégica
15384252,topic_5,0,Estrategia de negocios
15385640,topic_1,2.000000000000003,Análisis financiero
15385640,topic_2,0,Gestión de proyectos
15385640,topic_3,0,Sistemas e informática
15385640,topic_4,0,Planificación estratégica
15385640,topic_5,0,Estrategia de negocios
15403866,topic_1,0,Análisis financiero
15403866,topic_2,2.0000000000000044,Gestión de proyectos
15403866,topic_3,0,Sistemas e informática
15403866,topic_4,0,Planificación estratégica
15403866,topic_5,0,Estrategia de negocios
15447348,topic_1,0,Análisis financiero
15447348,topic_2,2.000000000000005,Gestión de proyectos
15447348,topic_3,0,Sistemas e informática
15447348,topic_4,1.999999999999997,Planificación estratégica
15447348,topic_5,0,Estrategia de negocios
15450978,topic_1,2.0000000000000036,Análisis financiero
15450978,topic_2,0,Gestión de proyectos
15450978,topic_3,0,Sistemas e informática
15450978,topic_4,0,Planificación estratégica
15450978,topic_5,0,Estrategia de negocios
15484705,topic_1,0,Análisis financiero
15484705,topic_2,0,Gestión de proyectos
15484705,topic_3,1.9999999999999991,Sistemas e informática
15484705,topic_4,0,Planificación estratégica
15484705,topic_5,0,Estrategia de negocios
15523870,topic_1,2.0000000000000036,Análisis financiero
15523870,topic_2,0,Gestión de proyectos
15523870,topic_3,0,Sistemas e informática
15523870,topic_4,0,Planificación estratégica
15523870,topic_5,0,Estrategia de negocios
15537494,topic_1,0,Análisis financiero
15537494,topic_2,0,Gestión de proyectos
15537494,topic_3,1.9999999999999991,Sistemas e informática
15537494,topic_4,0,Planificación estratégica
15537494,topic_5,0,Estrategia de negocios
15540168,topic_1,2.0000000000000036,Análisis financiero
15540168,topic_2,0,Gestión de proyectos
15540168,topic_3,0,Sistemas e informática
15540168,topic_4,0,Planificación estratégica
15540168,topic_5,0,Estrategia de negocios
15554975,topic_1,0,Análisis financiero
15554975,topic_2,0,Gestión de proyectos
15554975,topic_3,0,Sistemas e informática
15554975,topic_4,0,Planificación estratégica
15554975,topic_5,1.9999999999999956,Estrategia de negocios
15566825,topic_1,2.0000000000000036,Análisis financiero
15566825,topic_2,0,Gestión de proyectos
15566825,topic_3,0,Sistemas e informática
15566825,topic_4,0,Planificación estratégica
15566825,topic_5,0,Estrategia de negocios
15591058,topic_1,0,Análisis financiero
15591058,topic_2,2.0000000000000053,Gestión de proyectos
15591058,topic_3,0,Sistemas e informática
15591058,topic_4,1.9999999999999962,Planificación estratégica
15591058,topic_5,0,Estrategia de negocios
15634694,topic_1,0,Análisis financiero
15634694,topic_2,0,Gestión de proyectos
15634694,topic_3,1.9999999999999991,Sistemas e informática
15634694,topic_4,0,Planificación estratégica
15634694,topic_5,0,Estrategia de negocios
15635766,topic_1,0,Análisis financiero
15635766,topic_2,2.0000000000000044,Gestión de proyectos
15635766,topic_3,0,Sistemas e informática
15635766,topic_4,0,Planificación estratégica
15635766,topic_5,0,Estrategia de negocios
15636005,topic_1,2.000000000000003,Análisis financiero
15636005,topic_2,0,Gestión de proyectos
15636005,topic_3,0,Sistemas e informática
15636005,topic_4,0,Planificación estratégica
15636005,topic_5,0,Estrategia de negocios
15637641,topic_1,6.000000000000009,Análisis financiero
15637641,topic_2,0,Gestión de proyectos
15637641,topic_3,0,Sistemas e informática
15637641,topic_4,0,Planificación estratégica
15637641,topic_5,0,Estrategia de negocios
15639933,topic_1,0,Análisis financiero
15639933,topic_2,0,Gestión de proyectos
15639933,topic_3,0,Sistemas e informática
15639933,topic_4,0,Planificación estratégica
15639933,topic_5,1.9999999999999956,Estrategia de negocios
15641034,topic_1,0,Análisis financiero
15641034,topic_2,0,Gestión de proyectos
15641034,topic_3,0,Sistemas e informática
15641034,topic_4,1.5999999999999954,Planificación estratégica
15641034,topic_5,4.3999999999999915,Estrategia de negocios
15641757,topic_1,4.273144307949089,Análisis financiero
15641757,topic_2,0,Gestión de proyectos
15641757,topic_3,5e-324,Sistemas e informática
15641757,topic_4,1.7268556920509153,Planificación estratégica
15641757,topic_5,0,Estrategia de negocios
15643816,topic_1,0,Análisis financiero
15643816,topic_2,0,Gestión de proyectos
15643816,topic_3,0,Sistemas e informática
15643816,topic_4,0,Planificación estratégica
15643816,topic_5,1.9999999999999956,Estrategia de negocios
15644502,topic_1,0,Análisis financiero
15644502,topic_2,0,Gestión de proyectos
15644502,topic_3,0,Sistemas e informática
15644502,topic_4,0,Planificación estratégica
15644502,topic_5,1.9999999999999956,Estrategia de negocios
15665624,topic_1,0,Análisis financiero
15665624,topic_2,0,Gestión de proyectos
15665624,topic_3,0,Sistemas e informática
15665624,topic_4,0,Planificación estratégica
15665624,topic_5,1.9999999999999956,Estrategia de negocios
15719380,topic_1,6.000000000000009,Análisis financiero
15719380,topic_2,0,Gestión de proyectos
15719380,topic_3,0,Sistemas e informática
15719380,topic_4,0,Planificación estratégica
15719380,topic_5,0,Estrategia de negocios
15726205,topic_1,0.8000000000000033,Análisis financiero
15726205,topic_2,0,Gestión de proyectos
15726205,topic_3,0,Sistemas e informática
15726205,topic_4,9.199999999999983,Planificación estratégica
15726205,topic_5,0,Estrategia de negocios
15740288,topic_1,0,Análisis financiero
15740288,topic_2,0,Gestión de proyectos
15740288,topic_3,0,Sistemas e informática
15740288,topic_4,1.9999999999999956,Planificación estratégica
15740288,topic_5,1.9999999999999973,Estrategia de negocios
15744505,topic_1,2.0000000000000036,Análisis financiero
15744505,topic_2,0,Gestión de proyectos
15744505,topic_3,0,Sistemas e informática
15744505,topic_4,0,Planificación estratégica
15744505,topic_5,0,Estrategia de negocios
15747413,topic_1,0,Análisis financiero
15747413,topic_2,0,Gestión de proyectos
15747413,topic_3,0,Sistemas e informática
15747413,topic_4,1.999999999999997,Planificación estratégica
15747413,topic_5,0,Estrategia de negocios
15753627,topic_1,0,Análisis financiero
15753627,topic_2,0,Gestión de proyectos
15753627,topic_3,1.9999999999999978,Sistemas e informática
15753627,topic_4,1.9999999999999978,Planificación estratégica
15753627,topic_5,0,Estrategia de negocios
15767451,topic_1,4.000000000000007,Análisis financiero
15767451,topic_2,0,Gestión de proyectos
15767451,topic_3,0,Sistemas e informática
15767451,topic_4,0,Planificación estratégica
15767451,topic_5,0,Estrategia de negocios
15782231,topic_1,6.000000000000009,Análisis financiero
15782231,topic_2,0,Gestión de proyectos
15782231,topic_3,0,Sistemas e informática
15782231,topic_4,0,Planificación estratégica
15782231,topic_5,0,Estrategia de negocios
15787407,topic_1,2.000000000000005,Análisis financiero
15787407,topic_2,0,Gestión de proyectos
15787407,topic_3,0,Sistemas e informática
15787407,topic_4,1.9999999999999956,Planificación estratégica
15787407,topic_5,0,Estrategia de negocios
15800544,topic_1,0,Análisis financiero
15800544,topic_2,0,Gestión de proyectos
15800544,topic_3,0,Sistemas e informática
15800544,topic_4,3.999999999999994,Planificación estratégica
15800544,topic_5,0,Estrategia de negocios
15841125,topic_1,0,Análisis financiero
15841125,topic_2,1.926324746400156,Gestión de proyectos
15841125,topic_3,0,Sistemas e informática
15841125,topic_4,2.0736752535998453,Planificación estratégica
15841125,topic_5,0,Estrategia de negocios
15843866,topic_1,0,Análisis financiero
15843866,topic_2,0,Gestión de proyectos
15843866,topic_3,1.9999999999999991,Sistemas e informática
15843866,topic_4,0,Planificación estratégica
15843866,topic_5,0,Estrategia de negocios
15855874,topic_1,2.0000000000000036,Análisis financiero
15855874,topic_2,0,Gestión de proyectos
15855874,topic_3,0,Sistemas e informática
15855874,topic_4,0,Planificación estratégica
15855874,topic_5,5e-324,Estrategia de negocios
15888129,topic_1,0,Análisis financiero
15888129,topic_2,0,Gestión de proyectos
15888129,topic_3,0,Sistemas e informática
15888129,topic_4,1.9999999999999956,Planificación estratégica
15888129,topic_5,1.999999999999997,Estrategia de negocios
15893293,topic_1,0,Análisis financiero
15893293,topic_2,0,Gestión de proyectos
15893293,topic_3,8.905746128145962,Sistemas e informática
15893293,topic_4,1.0942538718540327,Planificación estratégica
15893293,topic_5,0,Estrategia de negocios
15898830,topic_1,2.0000000000000036,Análisis financiero
15898830,topic_2,0,Gestión de proyectos
15898830,topic_3,0,Sistemas e informática
15898830,topic_4,0,Planificación estratégica
15898830,topic_5,0,Estrategia de negocios
15934005,topic_1,0,Análisis financiero
15934005,topic_2,4.8000000000000105,Gestión de proyectos
15934005,topic_3,1.5999999999999963,Sistemas e informática
15934005,topic_4,0,Planificación estratégica
15934005,topic_5,1.5999999999999988,Estrategia de negocios
15959097,topic_1,0,Análisis financiero
15959097,topic_2,0,Gestión de proyectos
15959097,topic_3,0,Sistemas e informática
15959097,topic_4,0,Planificación estratégica
15959097,topic_5,1.9999999999999956,Estrategia de negocios
15960547,topic_1,0,Análisis financiero
15960547,topic_2,0,Gestión de proyectos
15960547,topic_3,0,Sistemas e informática
15960547,topic_4,1.9999999999999951,Planificación estratégica
15960547,topic_5,1.9999999999999973,Estrategia de negocios
15971850,topic_1,0,Análisis financiero
15971850,topic_2,0,Gestión de proyectos
15971850,topic_3,1.9999999999999991,Sistemas e informática
15971850,topic_4,0,Planificación estratégica
15971850,topic_5,0,Estrategia de negocios
15972608,topic_1,0,Análisis financiero
15972608,topic_2,0,Gestión de proyectos
15972608,topic_3,0,Sistemas e informática
15972608,topic_4,0,Planificación estratégica
15972608,topic_5,1.9999999999999956,Estrategia de negocios
16011045,topic_1,0,Análisis financiero
16011045,topic_2,2.0000000000000044,Gestión de proyectos
16011045,topic_3,0,Sistemas e informática
16011045,topic_4,0,Planificación estratégica
16011045,topic_5,0,Estrategia de negocios
16019204,topic_1,0,Análisis financiero
16019204,topic_2,0,Gestión de proyectos
16019204,topic_3,3.9999999999999982,Sistemas e informática
16019204,topic_4,0,Planificación estratégica
16019204,topic_5,0,Estrategia de negocios
16020323,topic_1,2.0000000000000036,Análisis financiero
16020323,topic_2,0,Gestión de proyectos
16020323,topic_3,0,Sistemas e informática
16020323,topic_4,0,Planificación estratégica
16020323,topic_5,0,Estrategia de negocios
16074806,topic_1,0,Análisis financiero
16074806,topic_2,0,Gestión de proyectos
16074806,topic_3,0,Sistemas e informática
16074806,topic_4,1.999999999999997,Planificación estratégica
16074806,topic_5,0,Estrategia de negocios
16093898,topic_1,0,Análisis financiero
16093898,topic_2,0,Gestión de proyectos
16093898,topic_3,0,Sistemas e informática
16093898,topic_4,1.999999999999997,Planificación estratégica
16093898,topic_5,0,Estrategia de negocios
16096833,topic_1,0,Análisis financiero
16096833,topic_2,2.0000000000000044,Gestión de proyectos
16096833,topic_3,0,Sistemas e informática
16096833,topic_4,0,Planificación estratégica
16096833,topic_5,0,Estrategia de negocios
16099661,topic_1,0,Análisis financiero
16099661,topic_2,1.600000000000004,Gestión de proyectos
16099661,topic_3,0,Sistemas e informática
16099661,topic_4,4.3999999999999915,Planificación estratégica
16099661,topic_5,0,Estrategia de negocios
16099690,topic_1,0,Análisis financiero
16099690,topic_2,0,Gestión de proyectos
16099690,topic_3,0,Sistemas e informática
16099690,topic_4,1.9999999999999956,Planificación estratégica
16099690,topic_5,1.999999999999997,Estrategia de negocios
16113405,topic_1,0,Análisis financiero
16113405,topic_2,0,Gestión de proyectos
16113405,topic_3,0,Sistemas e informática
16113405,topic_4,0,Planificación estratégica
16113405,topic_5,1.999999999999996,Estrategia de negocios
16113956,topic_1,0,Análisis financiero
16113956,topic_2,0,Gestión de proyectos
16113956,topic_3,0,Sistemas e informática
16113956,topic_4,0,Planificación estratégica
16113956,topic_5,1.9999999999999956,Estrategia de negocios
16121667,topic_1,0,Análisis financiero
16121667,topic_2,0,Gestión de proyectos
16121667,topic_3,0,Sistemas e informática
16121667,topic_4,5e-324,Planificación estratégica
16121667,topic_5,3.999999999999991,Estrategia de negocios
16126872,topic_1,0,Análisis financiero
16126872,topic_2,1.6000000000000023,Gestión de proyectos
16126872,topic_3,1.5999999999999963,Sistemas e informática
16126872,topic_4,1.5999999999999952,Planificación estratégica
16126872,topic_5,5.199999999999994,Estrategia de negocios
16142850,topic_1,0,Análisis financiero
16142850,topic_2,0,Gestión de proyectos
16142850,topic_3,0,Sistemas e informática
16142850,topic_4,0,Planificación estratégica
16142850,topic_5,1.9999999999999956,Estrategia de negocios
16190940,topic_1,0,Análisis financiero
16190940,topic_2,0,Gestión de proyectos
16190940,topic_3,0,Sistemas e informática
16190940,topic_4,0,Planificación estratégica
16190940,topic_5,1.9999999999999956,Estrategia de negocios
16191423,topic_1,0,Análisis financiero
16191423,topic_2,0,Gestión de proyectos
16191423,topic_3,0,Sistemas e informática
16191423,topic_4,0,Planificación estratégica
16191423,topic_5,1.9999999999999956,Estrategia de negocios
16204325,topic_1,0,Análisis financiero
16204325,topic_2,0,Gestión de proyectos
16204325,topic_3,0,Sistemas e informática
16204325,topic_4,0,Planificación estratégica
16204325,topic_5,1.9999999999999956,Estrategia de negocios
16207798,topic_1,0,Análisis financiero
16207798,topic_2,2.000000000000005,Gestión de proyectos
16207798,topic_3,0,Sistemas e informática
16207798,topic_4,1.999999999999997,Planificación estratégica
16207798,topic_5,0,Estrategia de negocios
16209758,topic_1,4.281623318584081,Análisis financiero
16209758,topic_2,1.7183766814159303,Gestión de proyectos
16209758,topic_3,5e-324,Sistemas e informática
16209758,topic_4,0,Planificación estratégica
16209758,topic_5,0,Estrategia de negocios
16210298,topic_1,1.6000000000000034,Análisis financiero
16210298,topic_2,4.4000000000000075,Gestión de proyectos
16210298,topic_3,0,Sistemas e informática
16210298,topic_4,0,Planificación estratégica
16210298,topic_5,0,Estrategia de negocios
16211583,topic_1,0,Análisis financiero
16211583,topic_2,0,Gestión de proyectos
16211583,topic_3,0,Sistemas e informática
16211583,topic_4,0,Planificación estratégica
16211583,topic_5,1.9999999999999956,Estrategia de negocios
16243597,topic_1,8.000000000000014,Análisis financiero
16243597,topic_2,0,Gestión de proyectos
16243597,topic_3,0,Sistemas e informática
16243597,topic_4,0,Planificación estratégica
16243597,topic_5,0,Estrategia de negocios
16302497,topic_1,0,Análisis financiero
16302497,topic_2,0,Gestión de proyectos
16302497,topic_3,0,Sistemas e informática
16302497,topic_4,0,Planificación estratégica
16302497,topic_5,1.9999999999999956,Estrategia de negocios
16349506,topic_1,0,Análisis financiero
16349506,topic_2,0,Gestión de proyectos
16349506,topic_3,0,Sistemas e informática
16349506,topic_4,0,Planificación estratégica
16349506,topic_5,1.9999999999999956,Estrategia de negocios
16354683,topic_1,0,Análisis financiero
16354683,topic_2,0,Gestión de proyectos
16354683,topic_3,0,Sistemas e informática
16354683,topic_4,0,Planificación estratégica
16354683,topic_5,1.9999999999999956,Estrategia de negocios
16355285,topic_1,0,Análisis financiero
16355285,topic_2,1.6000000000000019,Gestión de proyectos
16355285,topic_3,0,Sistemas e informática
16355285,topic_4,0,Planificación estratégica
16355285,topic_5,4.399999999999991,Estrategia de negocios
16361044,topic_1,0,Análisis financiero
16361044,topic_2,0,Gestión de proyectos
16361044,topic_3,1.9999999999999991,Sistemas e informática
16361044,topic_4,0,Planificación estratégica
16361044,topic_5,0,Estrategia de negocios
16361267,topic_1,0,Análisis financiero
16361267,topic_2,2.0000000000000036,Gestión de proyectos
16361267,topic_3,0,Sistemas e informática
16361267,topic_4,0,Planificación estratégica
16361267,topic_5,1.999999999999997,Estrategia de negocios
16361954,topic_1,0,Análisis financiero
16361954,topic_2,0,Gestión de proyectos
16361954,topic_3,1.9999999999999978,Sistemas e informática
16361954,topic_4,1.9999999999999978,Planificación estratégica
16361954,topic_5,0,Estrategia de negocios
16367587,topic_1,0,Análisis financiero
16367587,topic_2,0,Gestión de proyectos
16367587,topic_3,0,Sistemas e informática
16367587,topic_4,0,Planificación estratégica
16367587,topic_5,1.9999999999999956,Estrategia de negocios
16369375,topic_1,0,Análisis financiero
16369375,topic_2,2.0000000000000044,Gestión de proyectos
16369375,topic_3,0,Sistemas e informática
16369375,topic_4,0,Planificación estratégica
16369375,topic_5,0,Estrategia de negocios
16375540,topic_1,2.0000000000000036,Análisis financiero
16375540,topic_2,0,Gestión de proyectos
16375540,topic_3,0,Sistemas e informática
16375540,topic_4,0,Planificación estratégica
16375540,topic_5,0,Estrategia de negocios
16391366,topic_1,0,Análisis financiero
16391366,topic_2,0,Gestión de proyectos
16391366,topic_3,1.9999999999999991,Sistemas e informática
16391366,topic_4,0,Planificación estratégica
16391366,topic_5,0,Estrategia de negocios
16428084,topic_1,1.6000000000000043,Análisis financiero
16428084,topic_2,0,Gestión de proyectos
16428084,topic_3,0,Sistemas e informática
16428084,topic_4,4.3999999999999915,Planificación estratégica
16428084,topic_5,0,Estrategia de negocios
16431352,topic_1,0,Análisis financiero
16431352,topic_2,0,Gestión de proyectos
16431352,topic_3,0,Sistemas e informática
16431352,topic_4,1.999999999999997,Planificación estratégica
16431352,topic_5,0,Estrategia de negocios
16440799,topic_1,0,Análisis financiero
16440799,topic_2,0,Gestión de proyectos
16440799,topic_3,1.999999999999997,Sistemas e informática
16440799,topic_4,0,Planificación estratégica
16440799,topic_5,1.9999999999999982,Estrategia de negocios
16473635,topic_1,0,Análisis financiero
16473635,topic_2,4.493310072249643,Gestión de proyectos
16473635,topic_3,1.9066897290178337,Sistemas e informática
16473635,topic_4,0,Planificación estratégica
16473635,topic_5,1.6000001987325285,Estrategia de negocios
16491947,topic_1,0,Análisis financiero
